cluster,bio3,bio15,bio1,bio2,bio7,bio12,gsl,bio4,bio8,bio5,bio10,bio11,bio19,bio9,bio13,bio16,bio18,bio14,bio17,bio6,lat,lon,td_mean,td_std,agbd,mean_abd,std_abd,score,bw,fold_1000km
2690,0.361,33.6,-0.14999999999997726,13.1,36.300000000000004,865.9,110.0,841.8,3.150000000000034,20.150000000000034,11.250000000000057,-10.249999999999943,123.6,-10.249999999999943,104.0,287.40000000000003,275.8,37.1,123.6,-16.149999999999977,40.03399999317787,-105.555,45826.63573440665,0.0,79.28877899020068,7923722.109069286,21910.962255051723,-6.32752794591473,0.2884971819542022,94
2691,0.35400000000000004,33.300000000000004,-1.349999999999966,13.100000000000001,37.1,950.4000000000001,93.0,866.5,2.0500000000000114,19.55000000000001,10.550000000000011,-11.649999999999977,137.1,-11.649999999999977,113.7,313.8,303.5,41.400000000000006,137.1,-17.549999999999955,40.041999993181726,-105.559,35528.27675608486,0.0,57.299143759597285,5742267.7005411135,57898.29110059252,-11.281548406411048,0.4813762320893504,94
2692,0.35400000000000004,33.300000000000004,-1.349999999999966,13.100000000000001,37.1,950.4000000000001,93.0,866.5,2.0500000000000114,19.55000000000001,10.550000000000011,-11.649999999999977,137.1,-11.649999999999977,113.7,313.8,303.5,41.400000000000006,137.1,-17.549999999999955,40.04499999318318,-105.56,35528.27675608487,1.4551915228366852e-11,27.440421065167758,2755221.03527145,29147.835450709255,-14.311492874918514,0.5412197348936715,94
2693,0.359,32.6,-0.5499999999999545,13.100000000000001,36.5,953.1,100.0,850.7,2.750000000000057,19.850000000000023,10.950000000000045,-10.749999999999943,139.9,-10.749999999999943,113.0,312.40000000000003,303.8,42.400000000000006,139.9,-16.649999999999977,40.03699999317934,-105.569,44644.358072669034,1.4551915228366852e-11,83.66230329321512,8370622.284491879,54652.52641305821,-13.693486427415593,0.6172327478615327,94
2694,0.359,32.6,-0.5499999999999545,13.100000000000001,36.5,953.1,100.0,850.7,2.750000000000057,19.850000000000023,10.950000000000045,-10.749999999999943,139.9,-10.749999999999943,113.0,312.40000000000003,303.8,42.400000000000006,139.9,-16.649999999999977,40.03999999318078,-105.573,44644.35807266903,7.275957614183426e-12,66.66444496709006,6676043.940372827,50131.21738142221,-14.661573554292005,0.6711581336175199,94
2695,0.354,32.7,-1.349999999999966,13.100000000000001,37.1,987.1,93.0,866.5,2.0500000000000114,19.55000000000001,10.55000000000001,-11.649999999999977,144.70000000000002,-11.649999999999977,117.2,323.70000000000005,315.40000000000003,43.900000000000006,144.70000000000002,-17.549999999999955,40.04399999318271,-105.57,35528.27675608486,0.0,26.08280750680682,2616698.925632304,28691.72576412815,-10.992524836346336,0.5693442323696994,94
2696,0.35400000000000004,32.7,-1.349999999999966,13.100000000000001,37.1,987.1,93.0,866.5,2.0500000000000114,19.55000000000001,10.550000000000013,-11.649999999999977,144.70000000000002,-11.649999999999977,117.2,323.70000000000005,315.40000000000003,43.900000000000006,144.70000000000002,-17.549999999999955,40.041999993181726,-105.567,35528.27675608486,0.0,52.22418303757965,5218902.817200897,41279.42483567357,-10.649216889815877,0.455029853184507,94
2697,0.36600000000000005,36.7,1.8500000000000227,12.600000000000001,34.4,657.1,141.0,792.8000000000001,9.950000000000045,21.05000000000001,12.550000000000013,-7.749999999999943,88.0,-7.749999999999943,81.80000000000001,225.29999999999998,219.70000000000002,26.099999999999998,88.0,-13.349999999999968,40.27599999329333,-105.546,22072.580080668275,3.637978807091713e-12,56.49161932272584,5648323.709177946,42950.63007989195,-7.044379710986647,0.7060491009830494,94
2698,0.36600000000000005,36.7,1.8500000000000227,12.600000000000001,34.4,657.1,141.0,792.8000000000001,9.950000000000045,21.05000000000001,12.550000000000011,-7.749999999999942,88.0,-7.749999999999942,81.80000000000001,225.3,219.70000000000002,26.1,88.0,-13.349999999999966,40.27599999329333,-105.547,22072.580080668267,3.637978807091713e-12,64.73948277666413,6484783.343287356,70268.61769051605,-13.516880511395783,0.5504666968946965,94
2699,0.3660000000000001,36.7,1.8500000000000227,12.600000000000001,34.4,657.1,141.0,792.8000000000001,9.950000000000045,21.05000000000001,12.550000000000011,-7.749999999999944,88.0,-7.749999999999944,81.80000000000001,225.30000000000004,219.70000000000002,26.100000000000005,88.0,-13.349999999999966,40.276999993293785,-105.546,22072.580080668282,1.0913936421275139e-11,77.90882543931815,7790823.896317261,51811.65629891053,-13.30349008357384,0.3704524510436766,94
2700,0.36600000000000005,36.7,1.8500000000000227,12.600000000000001,34.4,657.1,141.0,792.8000000000001,9.950000000000045,21.05000000000001,12.550000000000011,-7.749999999999942,88.0,-7.749999999999942,81.80000000000001,225.3,219.70000000000002,26.1,88.0,-13.349999999999966,40.276999993293785,-105.545,22072.580080668264,7.275957614183426e-12,94.79914010578317,9488765.660148375,45235.63276572918,-10.160761961114712,0.5733594933433025,94
2701,0.36000000000000004,33.2,-0.44999999999998863,13.100000000000001,36.5,910.9000000000001,104.0,849.6,2.8500000000000227,19.950000000000045,11.050000000000011,-10.649999999999977,131.70000000000002,-10.649999999999977,108.7,300.5,290.3,39.7,131.70000000000002,-16.549999999999955,40.03499999317838,-105.56,44644.35807266902,0.0,152.01718788749594,15217823.04298085,108623.8634934119,-9.876485302819711,0.9169248679808488,94
2702,0.36000000000000004,33.2,-0.44999999999998863,13.100000000000001,36.5,910.9000000000001,104.0,849.6,2.8500000000000227,19.950000000000045,11.050000000000013,-10.649999999999977,131.70000000000002,-10.649999999999977,108.7,300.5,290.3,39.7,131.70000000000002,-16.549999999999955,40.03799999317983,-105.562,44644.358072669034,1.4551915228366852e-11,43.00875607769668,4305525.797750905,32009.868901298963,-19.761340977692132,0.2189625084712875,94
2703,0.269,46.7,12.650000000000034,9.700000000000001,36.0,1019.5,283.0,949.6,22.450000000000045,31.050000000000008,24.750000000000057,-0.049999999999954525,100.80000000000001,-0.049999999999954525,148.0,398.1,365.0,24.1,100.80000000000001,-4.949999999999989,39.039999992694526,-95.19500000000002,46136.44228049269,7.275957614183426e-12,100.50319017443296,10033519.072506374,84835.73467475011,-12.590632410463169,0.45580678805462105,38
2704,0.269,46.7,12.650000000000034,9.700000000000001,36.0,1019.5,283.0,949.6,22.450000000000045,31.05000000000001,24.750000000000057,-0.049999999999954525,100.80000000000001,-0.049999999999954525,148.0,398.1,365.0,24.1,100.80000000000001,-4.949999999999989,39.03599999269257,-95.198,46136.44228049269,7.275957614183426e-12,161.5253205553793,16139690.02153049,107236.52904514287,-6.967099686139863,0.9252047504076937,38
2705,0.269,46.7,12.650000000000036,9.700000000000001,36.0,1019.5,283.0,949.6,22.450000000000045,31.05000000000001,24.750000000000057,-0.049999999999954525,100.80000000000001,-0.049999999999954525,148.0,398.1,365.0,24.1,100.80000000000001,-4.949999999999989,39.03699999269306,-95.19199999999998,46136.44228049269,7.275957614183426e-12,129.38873601478673,12887017.036595125,179854.9607392209,-12.122430396661795,0.6269129836628604,38
2706,0.269,46.80000000000001,12.650000000000032,9.700000000000003,36.0,1035.8,283.0,950.4000000000001,22.450000000000045,30.950000000000045,24.750000000000057,-0.049999999999954525,102.2,-0.049999999999954525,150.3,404.9000000000001,371.0,24.400000000000006,102.2,-5.0499999999999545,39.04699998573405,-95.198,27035.419638402105,3.637978807091713e-12,51.458155876293986,5118922.057208858,89684.09908034826,-12.563412511054763,0.9740578312351038,38
2707,0.269,46.7,12.650000000000034,9.700000000000001,36.0,1033.6000000000001,283.0,950.7,22.450000000000045,31.05000000000001,24.750000000000057,-0.049999999999954525,102.2,-0.049999999999954525,149.9,403.20000000000005,369.8,24.5,102.2,-4.949999999999989,39.0339999926916,-95.1895,46136.44228049269,7.275957614183426e-12,279.79482369687054,28096352.185657483,379369.0851693369,-14.750197464591514,0.9873080618350774,38
2708,0.20099999999999998,42.0,2.9500000000000455,7.700000000000001,38.400000000000006,836.9000000000001,173.0,1047.4,15.850000000000023,21.950000000000045,15.850000000000023,-11.149999999999977,93.30000000000001,-11.149999999999977,108.5,303.90000000000003,303.90000000000003,28.200000000000003,93.30000000000001,-16.44999999999999,47.519999996191736,-91.41,58569.66654421175,2.9103830456733704e-11,223.67863232839497,22389164.49271884,61716.38767921685,-6.365039682752556,0.2751071789899106,61
2709,0.21800000000000003,57.300000000000004,3.8500000000000227,9.0,41.2,773.8000000000001,189.0,1124.4,17.55000000000001,24.05000000000001,17.55000000000001,-11.449999999999989,61.1,-11.449999999999989,119.7,328.20000000000005,328.20000000000005,17.6,61.1,-17.149999999999977,47.5799999962106,-92.45999999999998,19213.44446433036,1.4551915228366852e-11,62.2997034547432,6232341.154564891,41489.016186559704,-16.783628550276987,0.2009345311736329,61
2710,0.269,46.800000000000004,12.650000000000034,9.700000000000001,36.0,1035.8,283.0,950.4000000000001,22.450000000000045,30.950000000000045,24.750000000000057,-0.049999999999954525,102.2,-0.049999999999954525,150.3,404.90000000000003,371.0,24.400000000000002,102.2,-5.0499999999999545,39.043999992696506,-95.197,27035.41963840211,0.0,56.11042382112647,5612623.724565138,51410.892998347204,-11.765151707312752,0.49782893221207947,38
2711,0.269,46.7,12.650000000000034,9.700000000000001,36.0,1033.6000000000001,283.0,950.7,22.450000000000045,31.05000000000001,24.750000000000057,-0.049999999999954525,102.2,-0.049999999999954525,149.9,403.20000000000005,369.8,24.5,102.2,-4.949999999999989,39.03699999269306,-95.1895,46136.44228049269,7.275957614183426e-12,838.7697114820352,84172996.38429098,2497439.3308622083,-12.808813093797706,1.6525534589773037,38
2712,0.269,46.7,12.650000000000034,9.700000000000001,36.0,1033.6000000000001,283.0,950.7,22.450000000000045,31.05000000000001,24.750000000000057,-0.049999999999954525,102.2,-0.049999999999954525,149.9,403.20000000000005,369.8,24.5,102.2,-4.949999999999989,39.03899999269405,-95.191,46136.44228049268,0.0,170.39381281246182,16961103.73523798,363878.3153292827,-18.062793004104,1.1332429230274046,38
2713,0.269,46.7,12.650000000000034,9.700000000000001,36.0,1033.6000000000001,283.0,950.7,22.450000000000045,31.050000000000015,24.75000000000006,-0.049999999999954525,102.2,-0.049999999999954525,149.9,403.2,369.8,24.5,102.2,-4.949999999999989,39.039999992694526,-95.191,46136.44228049269,7.275957614183426e-12,396.0679496355789,39581954.79238733,528012.092989027,-10.26897552300943,1.2110788762544453,38
2714,0.365,36.1,1.150000000000034,12.8,35.1,698.0,128.0,812.8000000000001,9.450000000000045,20.750000000000057,12.150000000000032,-8.649999999999977,94.30000000000001,-8.649999999999977,86.5,235.60000000000002,230.4,28.1,94.30000000000001,-14.349999999999968,40.17999998599381,-105.53699999999998,43548.27090141627,2.1827872842550278e-11,133.8218703775714,13381924.418007439,131527.82897482594,-12.327115525710548,0.9782697916002534,94
2715,0.377,37.1,3.250000000000057,12.700000000000001,33.800000000000004,535.1,165.0,772.4000000000001,11.050000000000011,21.950000000000045,13.550000000000011,-6.249999999999943,70.5,-6.249999999999943,67.5,183.4,178.0,20.8,70.5,-11.849999999999966,40.21799999326576,-105.525,40860.7287498639,0.0,32.580400854674835,3263901.6721299915,20081.945847704428,-11.714712986756883,0.5681986360374398,94
2716,0.269,46.800000000000004,12.650000000000032,9.700000000000001,36.0,1035.8,283.0,950.4,22.450000000000045,30.950000000000045,24.750000000000057,-0.049999999999954525,102.2,-0.049999999999954525,150.3,404.90000000000003,371.0,24.400000000000002,102.2,-5.0499999999999545,39.042999992696,-95.197,27035.41963840211,0.0,92.43741943978691,9265894.5476315,87994.56192427427,-11.501623167980167,0.5320681434454857,38
2717,0.269,46.800000000000004,12.650000000000034,9.700000000000001,36.0,1035.8,283.0,950.4000000000001,22.450000000000045,30.950000000000045,24.750000000000057,-0.049999999999954525,102.2,-0.049999999999954525,150.3,404.90000000000003,371.0,24.400000000000002,102.2,-5.0499999999999545,39.04199999269552,-95.197,27035.419638402112,3.637978807091713e-12,66.03761789566994,6613511.046784518,95441.10129426504,-14.670565863591227,0.6220609325876936,38
2718,0.269,46.7,12.650000000000034,9.700000000000001,36.0,1019.5,283.0,949.6000000000001,22.450000000000045,31.05000000000001,24.750000000000057,-0.049999999999954525,100.80000000000001,-0.049999999999954525,148.0,398.1,365.0,24.1,100.80000000000001,-4.949999999999989,39.03499999269208,-95.196,46136.44228049269,7.275957614183426e-12,324.871930313955,32494786.428434707,298849.75095284433,-7.222111404957427,0.6992008827777143,38
2719,0.269,46.7,12.650000000000034,9.700000000000001,36.0,1019.5,283.0,949.6,22.450000000000045,31.05000000000001,24.750000000000057,-0.049999999999954525,100.80000000000001,-0.049999999999954525,148.0,398.1,365.0,24.1,100.80000000000001,-4.949999999999989,39.03499999269208,-95.19400000000002,46136.44228049268,0.0,265.3636302247187,26616689.23737208,344738.6758453957,-9.33239420052509,1.0070044553376638,38
2720,0.269,46.7,12.650000000000034,9.700000000000001,36.0,1019.5,283.0,949.6,22.450000000000045,31.05000000000001,24.750000000000057,-0.049999999999954525,100.80000000000001,-0.049999999999954525,148.0,398.1,365.0,24.1,100.80000000000001,-4.949999999999989,39.03499999269208,-95.19199999999998,46136.442280492694,1.4551915228366852e-11,300.7477408125677,30104446.01221032,266774.7770321798,-5.8667984112003495,0.9702955356690326,38
2721,0.269,46.70000000000001,12.650000000000034,9.700000000000001,36.0,1019.5,283.0,949.6,22.450000000000045,31.05000000000001,24.750000000000057,-0.049999999999954525,100.80000000000001,-0.049999999999954525,148.0,398.1000000000001,365.0,24.100000000000005,100.80000000000001,-4.949999999999989,39.0339999926916,-95.19199999999998,46136.44228049268,0.0,259.42835633576897,25975676.77665335,217900.40667618826,-10.227003725130501,0.8057823363106851,38
2722,0.269,46.7,12.650000000000034,9.700000000000001,36.0,1033.6000000000001,283.0,950.6999999999999,22.450000000000045,31.050000000000015,24.750000000000057,-0.049999999999954525,102.2,-0.049999999999954525,149.9,403.20000000000005,369.8,24.5,102.2,-4.949999999999989,39.03799999269356,-95.188,46136.44228049269,7.275957614183426e-12,895.6630922554956,89464502.88355625,1170281.7447649406,-18.37636102136745,1.4064569142907104,38
2723,0.269,46.7,12.650000000000034,9.700000000000001,36.0,1033.6000000000001,283.0,950.6999999999999,22.450000000000045,31.050000000000015,24.750000000000057,-0.049999999999954525,102.2,-0.049999999999954525,149.9,403.20000000000005,369.8,24.5,102.2,-4.949999999999989,39.03899999269405,-95.18899999999998,46136.44228049269,7.275957614183426e-12,78.30899605743471,7835665.094213267,75421.3907758106,-18.241672476011587,0.6071871471610378,38
2724,0.35600000000000004,35.5,-0.24999999999994316,12.9,36.1,812.7,112.0,842.8000000000001,8.250000000000057,20.05000000000001,11.250000000000057,-10.349999999999966,111.7,-10.349999999999966,99.7,271.90000000000003,266.90000000000003,33.5,111.7,-16.049999999999955,40.15799999323716,-105.54399999999998,46367.45567326353,2.1827872842550278e-11,25.63526535831763,2561623.441347069,14691.938537628595,-20.12957922892586,0.37594517122861354,94
2725,0.371,36.300000000000004,2.150000000000034,12.8,34.6,677.4000000000001,141.0,794.6,10.150000000000034,21.350000000000023,12.750000000000057,-7.5499999999999545,91.0,-7.5499999999999545,84.30000000000001,228.70000000000002,223.0,27.0,91.0,-13.249999999999943,40.168999993242416,-105.529,44904.40935637034,7.275957614183426e-12,37.72202752475235,3770748.389247744,17686.78183566942,-16.46880489155989,0.26094499092280277,94
2726,0.371,36.300000000000004,2.150000000000034,12.8,34.6,677.4000000000001,141.0,794.6,10.150000000000034,21.350000000000023,12.750000000000057,-7.5499999999999545,91.0,-7.5499999999999545,84.30000000000001,228.7,223.0,27.0,91.0,-13.249999999999943,40.167999993241935,-105.52599999999998,44904.409356370335,0.0,69.55577085225251,6939724.150180703,57819.33518007362,-6.924540212889914,0.735468602927958,94
2727,0.32660000000000006,62.32000000000001,9.800000000000045,11.220000000000002,34.31,372.99,162.5,780.5800000000002,0.47000000000003866,29.38000000000004,19.910000000000046,2.2737367544323207e-14,164.0,19.570000000000057,67.36,181.76000000000002,33.61,7.110000000000001,29.560000000000002,-4.92999999999995,46.480967560711264,-120.73333333333336,1567.2685158973272,1594.1438308536237,22.23389071040081,2233574.5210693316,53089.72343363228,-5.538818336345374,0.501831426711487,32
2728,0.36600000000000005,35.9,1.3500000000000227,12.9,35.1,740.3000000000001,130.0,809.5,9.550000000000011,20.950000000000045,12.250000000000057,-8.449999999999989,100.60000000000001,-8.449999999999989,91.4,248.8,243.5,30.0,100.60000000000001,-14.149999999999977,40.16399999324006,-105.539,46032.29534515318,0.0,50.50689694926117,5069122.958038768,67598.84921207743,-8.091324408859576,1.056428588805941,94
2729,0.4150000000000001,62.7,11.450000000000045,12.5,30.0,796.4000000000001,292.0,628.8000000000001,4.350000000000023,29.550000000000015,19.850000000000023,3.9500000000000455,335.1,19.850000000000023,149.4,375.0,47.400000000000006,12.600000000000001,47.400000000000006,-0.44999999999998863,42.40999999426602,-122.68,39510.35391301874,0.0,1071.1705304960374,107066269.86809607,755803.5388750408,-4.833449559171916,0.7786151039626168,32
2730,0.36100000000000004,35.7,0.4500000000000455,12.9,35.7,773.9000000000002,119.0,829.8,8.850000000000023,20.450000000000045,11.650000000000034,-9.549999999999955,105.4,-9.549999999999955,95.5,259.6,253.9,31.5,105.4,-15.249999999999943,40.15699999323672,-105.536,45910.196326834484,7.275957614183426e-12,41.46107560178545,4139459.931646566,40669.11821506638,-19.364043452729522,0.8877811011800323,94
2731,0.366,35.9,1.3500000000000227,12.9,35.1,740.3,130.0,809.5,9.550000000000011,20.950000000000045,12.250000000000057,-8.449999999999989,100.6,-8.449999999999989,91.4,248.8,243.5,30.0,100.6,-14.149999999999977,40.160999993238576,-105.534,46032.295345153165,1.4551915228366852e-11,33.46717078058238,3347454.442170412,17849.210172933992,-16.80118542080657,0.3767975260011096,94
2732,0.41553061224489796,32.093877551020405,10.827551020408205,10.318367346938777,24.806122448979593,1099.8163265306123,348.57142857142856,528.9244897959184,4.1173469387755475,24.78061224489798,17.707142857142895,4.1173469387755475,407.57551020408164,14.829591836734737,138.59387755102043,407.57551020408164,197.06326530612245,56.15918367346939,177.89591836734692,-0.02551020408159553,-36.40010638519897,147.61266666666663,74290.36444225152,18492.783994870762,1819.3739762160822,181939222.64916852,1442540.917644356,-8.386144876369643,0.6813672711885451,62
2733,0.369,61.60000000000001,7.050000000000011,11.3,30.700000000000003,1002.9000000000001,159.0,668.3000000000001,-0.14999999999997726,25.750000000000057,16.150000000000034,-0.7499999999999432,446.90000000000003,16.150000000000034,187.20000000000002,478.20000000000005,79.4,24.1,79.4,-4.949999999999989,43.7799999948419,-121.65000000000002,40572.86965741915,0.0,48.103760366593754,4801125.303715585,37334.033106809344,-17.419408579375816,0.4762405780388481,32
2734,0.373,62.7,7.4500000000000455,11.700000000000001,31.200000000000003,770.5,159.0,670.1,0.25000000000005684,26.450000000000045,16.550000000000015,-0.44999999999998863,348.20000000000005,16.550000000000015,145.9,370.20000000000005,60.7,18.8,60.7,-4.749999999999943,43.7099999948135,-121.63,38187.24613356125,0.0,33.839729833407915,3383628.37895905,32351.76138995255,-13.686911343160824,0.35230174229140654,32
2735,0.35200000000000004,31.600000000000005,-1.5499999999999545,13.100000000000001,37.300000000000004,1067.3,87.0,870.8000000000001,1.7500000000000568,19.350000000000023,10.350000000000023,-11.949999999999989,161.5,-11.949999999999989,125.0,345.5,340.40000000000003,49.400000000000006,161.5,-17.94999999999996,40.04799999318461,-105.58599999999998,31927.302690008848,1.4551915228366852e-11,8.267741928698356,825964.299208441,5789.606341676818,-14.134098889184651,0.5389633596242991,94
2736,0.375,38.67741935483871,3.059677419354878,12.9,34.4,509.8967741935484,162.6451612903226,790.6806451612904,7.520967741935498,22.259677419354865,13.682258064516184,-6.562903225806441,63.79677419354839,-6.562903225806441,66.96129032258065,177.6387096774194,168.32903225806453,18.358064516129033,63.79677419354839,-12.140322580645124,40.20149997692412,-105.4665,41018.267531387195,1458.6246502939691,51.369488373573276,5136681.220602756,18062.44018610666,-8.843144001255336,0.595490911076511,94
2737,0.3765641025641026,37.848717948717955,2.9576923076923536,12.84871794871795,34.14358974358974,529.1948717948718,161.10256410256412,783.2102564102564,10.95512820512825,21.952564102564118,13.455128205128252,-6.591025641025606,67.92307692307692,-6.591025641025606,68.11282051282052,182.31025641025641,174.87179487179486,19.743589743589745,67.92307692307692,-12.191025641025602,40.19766663895373,-105.49033333333333,28006.885188323173,1201.418155282326,192.79750429881418,19134237.241109572,517683.3513650392,-7.5295288560724485,1.6030647813844072,94
2738,0.37200000000000005,38.400000000000006,2.3500000000000227,12.9,34.7,529.3000000000001,152.0,802.3000000000001,5.750000000000057,21.750000000000057,13.150000000000034,-7.349999999999966,66.7,-7.349999999999966,69.10000000000001,183.80000000000004,174.5,19.200000000000003,66.7,-12.949999999999989,40.19699999325576,-105.472,38317.41949285544,0.0,57.681436433726425,5785676.297712467,50312.99365686736,-8.555544040340436,0.8090803870458716,94
2739,0.37200000000000005,38.400000000000006,2.3500000000000227,12.9,34.7,529.3000000000001,152.0,802.3000000000001,5.750000000000057,21.75000000000006,13.150000000000034,-7.349999999999966,66.7,-7.349999999999966,69.10000000000001,183.8,174.5,19.200000000000003,66.7,-12.949999999999989,40.19699999325576,-105.468,38317.41949285544,0.0,60.33482136024688,6069560.503386213,68167.99996879384,-5.334361839601612,0.7842308881497555,94
2740,0.35200000000000004,31.6,-1.5499999999999545,13.100000000000001,37.300000000000004,1067.3,87.0,870.8000000000002,1.7500000000000568,19.350000000000023,10.350000000000023,-11.949999999999989,161.5,-11.949999999999989,125.0,345.5,340.40000000000003,49.400000000000006,161.5,-17.94999999999996,40.0469999931841,-105.584,31927.302690008866,3.637978807091713e-12,23.840830781997617,2386137.78207853,27113.44645533692,-8.74980026317699,0.8270794025992809,94
2741,0.3520000000000001,31.6,-1.5499999999999545,13.100000000000001,37.300000000000004,1067.3,87.0,870.8000000000001,1.7500000000000568,19.35000000000002,10.350000000000023,-11.94999999999999,161.5,-11.94999999999999,125.0,345.5,340.40000000000003,49.400000000000006,161.5,-17.94999999999996,40.0469999931841,-105.5855,31927.302690008866,3.637978807091713e-12,34.871206299652705,3483048.298984103,37041.819787600165,-21.60982441250558,0.42089166763492325,94
2742,0.3322906976744186,12.038372093023256,5.8360465116279405,9.82093023255814,29.548837209302327,1297.0255813953488,201.91860465116278,735.0651162790698,14.961627906976776,20.212790697674453,15.170930232558172,-3.8058139534883426,313.6790697674419,1.1220930232558544,127.35697674418606,369.8046511627907,369.79418604651164,86.95232558139536,275.24069767441864,-9.336046511627874,46.2208442607166,7.112727272727272,31966.83794664912,20994.902705928856,222.9606152083531,22297124.945612438,171315.78681838475,-13.997998268380679,0.354581106377452,5
2743,0.42500000000000004,86.4,16.250000000000057,13.5,31.900000000000006,589.6,239.0,673.4000000000001,8.150000000000034,34.35000000000002,25.150000000000034,8.150000000000034,317.1,25.150000000000034,114.10000000000002,317.1,8.3,0.8,8.3,2.4500000000000455,37.10499999171966,-119.732,28031.622467960595,3.637978807091713e-12,30.162709712449008,3044810.7123622075,116240.47754295466,-7.267681674312657,0.9427584709371846,69
2744,0.42500000000000004,86.4,16.450000000000045,13.600000000000001,31.900000000000002,582.2,238.0,674.1,8.250000000000057,34.450000000000045,25.250000000000057,8.250000000000057,313.20000000000005,25.250000000000057,112.7,313.20000000000005,8.200000000000001,0.8,8.200000000000001,2.5500000000000114,37.10299998523069,-119.7355,26539.28784008436,1.0913936421275139e-11,125.9994430946433,12662175.736688398,219719.48740592186,-6.884247676022459,0.6439793328649462,69
2745,0.373,38.1,2.650000000000034,12.8,34.4,534.5,156.0,791.0,10.650000000000034,21.850000000000023,13.250000000000057,-7.0499999999999545,68.2,-7.0499999999999545,69.10000000000001,184.70000000000002,176.8,19.8,68.2,-12.549999999999955,40.20099999325768,-105.48399999999998,29053.697229280355,0.0,36.52280532043775,3648118.3853906756,31032.710929575438,-12.530439559893884,1.0143139832610824,94
2746,0.37200000000000005,38.300000000000004,2.4500000000000455,12.9,34.6,535.4,153.0,799.0,10.550000000000011,21.750000000000057,13.150000000000034,-7.249999999999943,67.8,-7.249999999999943,69.60000000000001,185.5,177.0,19.6,67.8,-12.849999999999966,40.2029999932586,-105.481,29053.697229280355,0.0,32.2920655079874,3232398.1238731625,28102.494127567654,-7.007565298738195,0.3747264428672959,94
2747,0.18700000000000003,55.5,4.250000000000057,7.5,40.0,777.0,191.0,1134.0,18.250000000000053,23.850000000000023,18.250000000000053,-11.149999999999977,63.2,-11.149999999999977,117.7,329.3,329.3,16.3,63.2,-16.149999999999977,47.48999999618226,-93.61,15037.85799497108,1.8189894035458565e-12,71.93272050467607,7210065.482563084,56270.91337665188,-7.885158574929416,0.43665225360745374,61
2748,0.269,46.7,12.650000000000032,9.700000000000001,36.0,1019.5,283.0,949.6,22.450000000000045,31.05000000000001,24.750000000000057,-0.049999999999954525,100.80000000000001,-0.049999999999954525,148.0,398.1,365.0,24.1,100.80000000000001,-4.949999999999989,39.03799999269356,-95.19499999999998,46136.44228049269,7.275957614183426e-12,135.5777816062569,13573135.114646235,192429.93285449673,-12.354349134878623,0.8442942215076952,38
2749,0.269,46.7,12.650000000000034,9.700000000000001,36.0,1019.5,283.0,949.6000000000001,22.450000000000045,31.05000000000001,24.750000000000057,-0.049999999999954525,100.80000000000001,-0.049999999999954525,148.0,398.1,365.0,24.1,100.80000000000001,-4.949999999999989,39.03699999269306,-95.19499999999998,46136.44228049269,7.275957614183426e-12,268.2268848772101,26874259.28776946,281529.86888608354,-8.015478601248262,0.9523086319925875,38
2750,0.34,11.8,17.55000000000001,10.100000000000001,29.6,1443.6000000000001,365.0,724.9000000000001,7.9500000000000455,32.55000000000001,26.650000000000034,7.9500000000000455,413.90000000000003,22.750000000000057,143.9,413.90000000000003,327.3,95.60000000000001,306.1,2.9500000000000455,33.229999989723936,-89.05,53935.98805499054,0.0,83.59932090836412,8356492.114064092,16528.393271521836,-5.205556613603502,0.2988890279884185,80
2751,0.3054912280701754,9.587719298245615,8.574561403508804,7.503508771929824,24.564912280701755,1379.522807017544,295.6842105263158,616.9280701754386,5.916666666666703,21.17807017543863,16.565789473684248,0.7149122807017892,339.08245614035087,3.9640350877193318,132.76666666666668,371.09824561403514,351.96315789473687,95.00175438596492,300.97719298245613,-3.38684210526312,46.91993385016202,6.720000000000001,15228.756623926005,18417.15750827863,51.40639569275698,5158388.191942514,72616.34938732871,-10.46389690504083,0.5750855861579505,5
2752,0.4232297297297298,35.07297297297298,12.477027027027058,10.732432432432432,25.314864864864866,1070.7986486486486,334.35135135135135,534.8837837837838,5.740540540540567,26.628378378378425,19.455405405405447,5.740540540540567,405.7851351351352,17.28243243243247,140.63513513513513,405.7851351351352,181.87702702702705,50.72432432432433,161.66216216216216,1.3135135135135487,-36.49848433617311,146.87336363636365,59905.79105786789,14700.610144192315,653.1928802230262,65397108.69244456,376855.56084717036,-12.417425511952837,0.42308360211185475,62
2753,0.4162702702702703,27.1972972972973,13.750000000000027,10.672972972972975,25.613513513513514,847.0027027027028,312.18918918918916,544.5081081081081,6.931081081081122,27.89864864864868,20.84189189189193,6.931081081081122,296.6810810810811,18.31486486486489,103.74324324324324,296.6810810810811,165.0783783783784,47.310810810810814,147.23783783783784,2.2851351351351585,-36.272563247649565,146.65371428571427,61710.27325249351,13399.756864283994,275.61799372375447,27574191.568046294,140705.00936897768,-5.629649877817966,0.22860145606461124,62
2754,0.4385684210526316,65.88526315789474,11.174210526315834,11.261052631578947,25.83789473684211,1486.6389473684212,330.81052631578945,495.9347368421053,5.5584210526316165,26.913157894736877,17.87000000000003,5.2268421052632075,642.3873684210527,17.87000000000003,267.2526315789474,708.4368421052632,73.38000000000001,14.447368421052632,73.38000000000001,1.075263157894769,43.34253385517252,-123.33683333333332,44683.40775840852,6479.652380564875,2437.9787070600214,245345567.2986018,5922290.39459961,-18.02890327084628,0.8419735889504378,32
